t	S	I	R
199.51	497.423	5.72779	496.849
199.52	497.417	5.72776	496.855
199.53	497.411	5.72773	496.861
199.54	497.406	5.7277	496.867
199.55	497.4	5.72767	496.872
199.56	497.394	5.72764	496.878
199.57	497.389	5.72761	496.884
199.58	497.383	5.72758	496.89
199.59	497.377	5.72755	496.895
199.6	497.371	5.72752	496.901
199.61	497.366	5.72749	496.907
199.62	497.36	5.72746	496.913
199.63	497.354	5.72743	496.918
199.64	497.349	5.7274	496.924
199.65	497.343	5.72737	496.93
199.66	497.337	5.72734	496.935
199.67	497.332	5.72731	496.941
199.68	497.326	5.72728	496.947
199.69	497.32	5.72725	496.953
199.7	497.314	5.72722	496.958
199.71	497.309	5.72719	496.964
199.72	497.303	5.72716	496.97
199.73	497.297	5.72712	496.976
199.74	497.292	5.72709	496.981
199.75	497.286	5.72706	496.987
199.76	497.28	5.72703	496.993
199.77	497.275	5.727	496.998
199.78	497.269	5.72697	497.004
199.79	497.263	5.72694	497.01
199.8	497.258	5.72691	497.016
199.81	497.252	5.72687	497.021
199.82	497.246	5.72684	497.027
199.83	497.24	5.72681	497.033
199.84	497.235	5.72678	497.038
199.85	497.229	5.72675	497.044
199.86	497.223	5.72672	497.05
199.87	497.218	5.72668	497.056
199.88	497.212	5.72665	497.061
199.89	497.206	5.72662	497.067
199.9	497.201	5.72659	497.073
199.91	497.195	5.72656	497.079
199.92	497.189	5.72652	497.084
199.93	497.183	5.72649	497.09
199.94	497.178	5.72646	497.096
199.95	497.172	5.72643	497.101
199.96	497.166	5.72639	497.107
199.97	497.161	5.72636	497.113
199.98	497.155	5.72633	497.119
199.99	497.149	5.7263	497.124
200	497.144	5.72626	497.13
200.01	497.138	5.72623	497.136
200.02	497.132	5.7262	497.142
200.03	497.127	5.72617	497.147
200.04	497.121	5.72613	497.153
200.05	497.115	5.7261	497.159
200.06	497.109	5.72607	497.164
200.07	497.104	5.72603	497.17
200.08	497.098	5.726	497.176
200.09	497.092	5.72597	497.182
200.1	497.087	5.72593	497.187
200.11	497.081	5.7259	497.193
200.12	497.075	5.72587	497.199
200.13	497.07	5.72583	497.205
200.14	497.064	5.7258	497.21
200.15	497.058	5.72577	497.216
200.16	497.053	5.72573	497.222
200.17	497.047	5.7257	497.227
200.18	497.041	5.72566	497.233
200.19	497.035	5.72563	497.239
200.2	497.03	5.7256	497.245
200.21	497.024	5.72556	497.25
200.22	497.018	5.72553	497.256
200.23	497.013	5.72549	497.262
200.24	497.007	5.72546	497.268
200.25	497.001	5.72543	497.273
200.26	496.996	5.72539	497.279
200.27	496.99	5.72536	497.285
200.28	496.984	5.72532	497.29
200.29	496.979	5.72529	497.296
200.3	496.973	5.72525	497.302
200.31	496.967	5.72522	497.308
200.32	496.961	5.72518	497.313
200.33	496.956	5.72515	497.319
200.34	496.95	5.72511	497.325
200.35	496.944	5.72508	497.331
200.36	496.939	5.72504	497.336
200.37	496.933	5.72501	497.342
200.38	496.927	5.72497	497.348
200.39	496.922	5.72494	497.353
200.4	496.916	5.7249	497.359
200.41	496.91	5.72487	497.365
200.42	496.905	5.72483	497.371
200.43	496.899	5.7248	497.376
200.44	496.893	5.72476	497.382
200.45	496.888	5.72473	497.388
200.46	496.882	5.72469	497.393
200.47	496.876	5.72465	497.399
200.48	496.87	5.72462	497.405
200.49	496.865	5.72458	497.411
200.5	496.859	5.72455	497.416
200.51	496.853	5.72451	497.422
200.52	496.848	5.72447	497.428
200.53	496.842	5.72444	497.434
200.54	496.836	5.7244	497.439
200.55	496.831	5.72437	497.445
200.56	496.825	5.72433	497.451
200.57	496.819	5.72429	497.456
200.58	496.814	5.72426	497.462
200.59	496.808	5.72422	497.468
200.6	496.802	5.72418	497.474
200.61	496.796	5.72415	497.479
200.62	496.791	5.72411	497.485
200.63	496.785	5.72407	497.491
200.64	496.779	5.72404	497.497
200.65	496.774	5.724	497.502
200.66	496.768	5.72396	497.508
200.67	496.762	5.72393	497.514
200.68	496.757	5.72389	497.519
200.69	496.751	5.72385	497.525
200.7	496.745	5.72381	497.531
200.71	496.74	5.72378	497.537
200.72	496.734	5.72374	497.542
200.73	496.728	5.7237	497.548
200.74	496.723	5.72366	497.554
200.75	496.717	5.72363	497.559
200.76	496.711	5.72359	497.565
200.77	496.706	5.72355	497.571
200.78	496.7	5.72351	497.577
200.79	496.694	5.72348	497.582
200.8	496.688	5.72344	497.588
200.81	496.683	5.7234	497.594
200.82	496.677	5.72336	497.6
200.83	496.671	5.72332	497.605
200.84	496.666	5.72329	497.611
200.85	496.66	5.72325	497.617
200.86	496.654	5.72321	497.622
200.87	496.649	5.72317	497.628
200.88	496.643	5.72313	497.634
200.89	496.637	5.72309	497.64
200.9	496.632	5.72306	497.645
200.91	496.626	5.72302	497.651
200.92	496.62	5.72298	497.657
200.93	496.615	5.72294	497.663
200.94	496.609	5.7229	497.668
200.95	496.603	5.72286	497.674
200.96	496.597	5.72282	497.68
200.97	496.592	5.72278	497.685
200.98	496.586	5.72275	497.691
200.99	496.58	5.72271	497.697
201	496.575	5.72267	497.703
201.01	496.569	5.72263	497.708
201.02	496.563	5.72259	497.714
201.03	496.558	5.72255	497.72
201.04	496.552	5.72251	497.725
201.05	496.546	5.72247	497.731
201.06	496.541	5.72243	497.737
201.07	496.535	5.72239	497.743
201.08	496.529	5.72235	497.748
201.09	496.524	5.72231	497.754
201.1	496.518	5.72227	497.76
201.11	496.512	5.72223	497.766
201.12	496.507	5.72219	497.771
201.13	496.501	5.72215	497.777
201.14	496.495	5.72211	497.783
201.15	496.49	5.72207	497.788
201.16	496.484	5.72203	497.794
201.17	496.478	5.72199	497.8
201.18	496.472	5.72195	497.806
201.19	496.467	5.72191	497.811
201.2	496.461	5.72187	497.817
201.21	496.455	5.72183	497.823
201.22	496.45	5.72179	497.828
201.23	496.444	5.72175	497.834
201.24	496.438	5.72171	497.84
201.25	496.433	5.72167	497.846
201.26	496.427	5.72163	497.851
201.27	496.421	5.72158	497.857
201.28	496.416	5.72154	497.863
201.29	496.41	5.7215	497.869
201.3	496.404	5.72146	497.874
201.31	496.399	5.72142	497.88
201.32	496.393	5.72138	497.886
201.33	496.387	5.72134	497.891
201.34	496.382	5.7213	497.897
201.35	496.376	5.72126	497.903
201.36	496.37	5.72121	497.909
201.37	496.365	5.72117	497.914
201.38	496.359	5.72113	497.92
201.39	496.353	5.72109	497.926
201.4	496.348	5.72105	497.931
201.41	496.342	5.72101	497.937
201.42	496.336	5.72096	497.943
201.43	496.33	5.72092	497.949
201.44	496.325	5.72088	497.954
201.45	496.319	5.72084	497.96
201.46	496.313	5.72079	497.966
201.47	496.308	5.72075	497.971
201.48	496.302	5.72071	497.977
201.49	496.296	5.72067	497.983
201.5	496.291	5.72063	497.989
201.51	496.285	5.72058	497.994
201.52	496.279	5.72054	498
201.53	496.274	5.7205	498.006
201.54	496.268	5.72046	498.012
201.55	496.262	5.72041	498.017
201.56	496.257	5.72037	498.023
201.57	496.251	5.72033	498.029
201.58	496.245	5.72028	498.034
201.59	496.24	5.72024	498.04
201.6	496.234	5.7202	498.046
201.61	496.228	5.72015	498.052
201.62	496.223	5.72011	498.057
201.63	496.217	5.72007	498.063
201.64	496.211	5.72002	498.069
201.65	496.206	5.71998	498.074
201.66	496.2	5.71994	498.08
201.67	496.194	5.71989	498.086
201.68	496.189	5.71985	498.092
201.69	496.183	5.71981	498.097
201.7	496.177	5.71976	498.103
201.71	496.171	5.71972	498.109
201.72	496.166	5.71968	498.115
201.73	496.16	5.71963	498.12
201.74	496.154	5.71959	498.126
201.75	496.149	5.71954	498.132
201.76	496.143	5.7195	498.137
201.77	496.137	5.71946	498.143
201.78	496.132	5.71941	498.149
201.79	496.126	5.71937	498.155
201.8	496.12	5.71932	498.16
201.81	496.115	5.71928	498.166
201.82	496.109	5.71923	498.172
201.83	496.103	5.71919	498.177
201.84	496.098	5.71914	498.183
201.85	496.092	5.7191	498.189
201.86	496.086	5.71906	498.195
201.87	496.081	5.71901	498.2
201.88	496.075	5.71897	498.206
201.89	496.069	5.71892	498.212
201.9	496.064	5.71888	498.217
201.91	496.058	5.71883	498.223
201.92	496.052	5.71879	498.229
201.93	496.047	5.71874	498.235
201.94	496.041	5.7187	498.24
201.95	496.035	5.71865	498.246
201.96	496.03	5.7186	498.252
201.97	496.024	5.71856	498.257
201.98	496.018	5.71851	498.263
201.99	496.013	5.71847	498.269
202	496.007	5.71842	498.275
202.01	496.001	5.71838	498.28
202.02	495.996	5.71833	498.286
202.03	495.99	5.71829	498.292
202.04	495.984	5.71824	498.298
202.05	495.979	5.71819	498.303
202.06	495.973	5.71815	498.309
202.07	495.967	5.7181	498.315
202.08	495.962	5.71805	498.32
202.09	495.956	5.71801	498.326
202.1	495.95	5.71796	498.332
202.11	495.945	5.71792	498.338
202.12	495.939	5.71787	498.343
202.13	495.933	5.71782	498.349
202.14	495.928	5.71778	498.355
202.15	495.922	5.71773	498.36
202.16	495.916	5.71768	498.366
202.17	495.911	5.71764	498.372
202.18	495.905	5.71759	498.378
202.19	495.899	5.71754	498.383
202.2	495.894	5.7175	498.389
202.21	495.888	5.71745	498.395
202.22	495.882	5.7174	498.4
202.23	495.876	5.71735	498.406
202.24	495.871	5.71731	498.412
202.25	495.865	5.71726	498.418
202.26	495.859	5.71721	498.423
202.27	495.854	5.71717	498.429
202.28	495.848	5.71712	498.435
202.29	495.842	5.71707	498.44
202.3	495.837	5.71702	498.446
202.31	495.831	5.71698	498.452
202.32	495.825	5.71693	498.458
202.33	495.82	5.71688	498.463
202.34	495.814	5.71683	498.469
202.35	495.808	5.71678	498.475
202.36	495.803	5.71674	498.48
202.37	495.797	5.71669	498.486
202.38	495.791	5.71664	498.492
202.39	495.786	5.71659	498.498
202.4	495.78	5.71654	498.503
202.41	495.774	5.7165	498.509
202.42	495.769	5.71645	498.515
202.43	495.763	5.7164	498.52
202.44	495.757	5.71635	498.526
202.45	495.752	5.7163	498.532
202.46	495.746	5.71625	498.538
202.47	495.74	5.7162	498.543
202.48	495.735	5.71616	498.549
202.49	495.729	5.71611	498.555
202.5	495.723	5.71606	498.56
202.51	495.718	5.71601	498.566
202.52	495.712	5.71596	498.572
202.53	495.706	5.71591	498.578
202.54	495.701	5.71586	498.583
202.55	495.695	5.71581	498.589
202.56	495.689	5.71576	498.595
202.57	495.684	5.71571	498.601
202.58	495.678	5.71566	498.606
202.59	495.672	5.71562	498.612
202.6	495.667	5.71557	498.618
202.61	495.661	5.71552	498.623
202.62	495.655	5.71547	498.629
202.63	495.65	5.71542	498.635
202.64	495.644	5.71537	498.641
202.65	495.638	5.71532	498.646
202.66	495.633	5.71527	498.652
202.67	495.627	5.71522	498.658
202.68	495.621	5.71517	498.663
202.69	495.616	5.71512	498.669
202.7	495.61	5.71507	498.675
202.71	495.604	5.71502	498.681
202.72	495.599	5.71497	498.686
202.73	495.593	5.71492	498.692
202.74	495.587	5.71487	498.698
202.75	495.582	5.71482	498.703
202.76	495.576	5.71476	498.709
202.77	495.57	5.71471	498.715
202.78	495.565	5.71466	498.721
202.79	495.559	5.71461	498.726
202.8	495.553	5.71456	498.732
202.81	495.548	5.71451	498.738
202.82	495.542	5.71446	498.743
202.83	495.536	5.71441	498.749
202.84	495.531	5.71436	498.755
202.85	495.525	5.71431	498.761
202.86	495.52	5.71426	498.766
202.87	495.514	5.7142	498.772
202.88	495.508	5.71415	498.778
202.89	495.503	5.7141	498.783
202.9	495.497	5.71405	498.789
202.91	495.491	5.714	498.795
202.92	495.486	5.71395	498.801
202.93	495.48	5.7139	498.806
202.94	495.474	5.71384	498.812
202.95	495.469	5.71379	498.818
202.96	495.463	5.71374	498.823
202.97	495.457	5.71369	498.829
202.98	495.452	5.71364	498.835
202.99	495.446	5.71358	498.841
203	495.44	5.71353	498.846
203.01	495.435	5.71348	498.852
203.02	495.429	5.71343	498.858
203.03	495.423	5.71338	498.863
203.04	495.418	5.71332	498.869
203.05	495.412	5.71327	498.875
203.06	495.406	5.71322	498.881
203.07	495.401	5.71317	498.886
203.08	495.395	5.71311	498.892
203.09	495.389	5.71306	498.898
203.1	495.384	5.71301	498.903
203.11	495.378	5.71296	498.909
203.12	495.372	5.7129	498.915
203.13	495.367	5.71285	498.921
203.14	495.361	5.7128	498.926
203.15	495.355	5.71274	498.932
203.16	495.35	5.71269	498.938
203.17	495.344	5.71264	498.943
203.18	495.338	5.71258	498.949
203.19	495.333	5.71253	498.955
203.2	495.327	5.71248	498.96
203.21	495.321	5.71242	498.966
203.22	495.316	5.71237	498.972
203.23	495.31	5.71232	498.978
203.24	495.304	5.71226	498.983
203.25	495.299	5.71221	498.989
203.26	495.293	5.71216	498.995
203.27	495.287	5.7121	499
203.28	495.282	5.71205	499.006
203.29	495.276	5.71199	499.012
203.3	495.27	5.71194	499.018
203.31	495.265	5.71189	499.023
203.32	495.259	5.71183	499.029
203.33	495.253	5.71178	499.035
203.34	495.248	5.71172	499.04
203.35	495.242	5.71167	499.046
203.36	495.236	5.71161	499.052
203.37	495.231	5.71156	499.058
203.38	495.225	5.71151	499.063
203.39	495.22	5.71145	499.069
203.4	495.214	5.7114	499.075
203.41	495.208	5.71134	499.08
203.42	495.203	5.71129	499.086
203.43	495.197	5.71123	499.092
203.44	495.191	5.71118	499.098
203.45	495.186	5.71112	499.103
203.46	495.18	5.71107	499.109
203.47	495.174	5.71101	499.115
203.48	495.169	5.71096	499.12
203.49	495.163	5.7109	499.126
203.5	495.157	5.71085	499.132
203.51	495.152	5.71079	499.138
203.52	495.146	5.71074	499.143
203.53	495.14	5.71068	499.149
203.54	495.135	5.71062	499.155
203.55	495.129	5.71057	499.16
203.56	495.123	5.71051	499.166
203.57	495.118	5.71046	499.172
203.58	495.112	5.7104	499.178
203.59	495.106	5.71035	499.183
203.6	495.101	5.71029	499.189
203.61	495.095	5.71023	499.195
203.62	495.089	5.71018	499.2
203.63	495.084	5.71012	499.206
203.64	495.078	5.71007	499.212
203.65	495.072	5.71001	499.218
203.66	495.067	5.70995	499.223
203.67	495.061	5.7099	499.229
203.68	495.056	5.70984	499.235
203.69	495.05	5.70978	499.24
203.7	495.044	5.70973	499.246
203.71	495.039	5.70967	499.252
203.72	495.033	5.70961	499.257
203.73	495.027	5.70956	499.263
203.74	495.022	5.7095	499.269
203.75	495.016	5.70944	499.275
203.76	495.01	5.70939	499.28
203.77	495.005	5.70933	499.286
203.78	494.999	5.70927	499.292
203.79	494.993	5.70922	499.297
203.8	494.988	5.70916	499.303
203.81	494.982	5.7091	499.309
203.82	494.976	5.70904	499.315
203.83	494.971	5.70899	499.32
203.84	494.965	5.70893	499.326
203.85	494.959	5.70887	499.332
203.86	494.954	5.70881	499.337
203.87	494.948	5.70876	499.343
203.88	494.942	5.7087	499.349
203.89	494.937	5.70864	499.355
203.9	494.931	5.70858	499.36
203.91	494.926	5.70852	499.366
203.92	494.92	5.70847	499.372
203.93	494.914	5.70841	499.377
203.94	494.909	5.70835	499.383
203.95	494.903	5.70829	499.389
203.96	494.897	5.70823	499.394
203.97	494.892	5.70818	499.4
203.98	494.886	5.70812	499.406
203.99	494.88	5.70806	499.412
204	494.875	5.708	499.417
204.01	494.869	5.70794	499.423
204.02	494.863	5.70788	499.429
204.03	494.858	5.70782	499.434
204.04	494.852	5.70777	499.44
204.05	494.846	5.70771	499.446
204.06	494.841	5.70765	499.452
204.07	494.835	5.70759	499.457
204.08	494.829	5.70753	499.463
204.09	494.824	5.70747	499.469
204.1	494.818	5.70741	499.474
204.11	494.813	5.70735	499.48
204.12	494.807	5.70729	499.486
204.13	494.801	5.70723	499.492
204.14	494.796	5.70717	499.497
204.15	494.79	5.70712	499.503
204.16	494.784	5.70706	499.509
204.17	494.779	5.707	499.514
204.18	494.773	5.70694	499.52
204.19	494.767	5.70688	499.526
204.2	494.762	5.70682	499.531
204.21	494.756	5.70676	499.537
204.22	494.75	5.7067	499.543
204.23	494.745	5.70664	499.549
204.24	494.739	5.70658	499.554
204.25	494.733	5.70652	499.56
204.26	494.728	5.70646	499.566
204.27	494.722	5.7064	499.571
204.28	494.717	5.70634	499.577
204.29	494.711	5.70628	499.583
204.3	494.705	5.70622	499.589
204.31	494.7	5.70616	499.594
204.32	494.694	5.70609	499.6
204.33	494.688	5.70603	499.606
204.34	494.683	5.70597	499.611
204.35	494.677	5.70591	499.617
204.36	494.671	5.70585	499.623
204.37	494.666	5.70579	499.628
204.38	494.66	5.70573	499.634
204.39	494.654	5.70567	499.64
204.4	494.649	5.70561	499.646
204.41	494.643	5.70555	499.651
204.42	494.638	5.70549	499.657
204.43	494.632	5.70542	499.663
204.44	494.626	5.70536	499.668
204.45	494.621	5.7053	499.674
204.46	494.615	5.70524	499.68
204.47	494.609	5.70518	499.686
204.48	494.604	5.70512	499.691
204.49	494.598	5.70506	499.697
204.5	494.592	5.70499	499.703
204.51	494.587	5.70493	499.708
204.52	494.581	5.70487	499.714
204.53	494.575	5.70481	499.72
204.54	494.57	5.70475	499.725
204.55	494.564	5.70469	499.731
204.56	494.559	5.70462	499.737
204.57	494.553	5.70456	499.743
204.58	494.547	5.7045	499.748
204.59	494.542	5.70444	499.754
204.6	494.536	5.70437	499.76
204.61	494.53	5.70431	499.765
204.62	494.525	5.70425	499.771
204.63	494.519	5.70419	499.777
204.64	494.513	5.70412	499.783
204.65	494.508	5.70406	499.788
204.66	494.502	5.704	499.794
204.67	494.496	5.70394	499.8
204.68	494.491	5.70387	499.805
204.69	494.485	5.70381	499.811
204.7	494.48	5.70375	499.817
204.71	494.474	5.70368	499.822
204.72	494.468	5.70362	499.828
204.73	494.463	5.70356	499.834
204.74	494.457	5.7035	499.84
204.75	494.451	5.70343	499.845
204.76	494.446	5.70337	499.851
204.77	494.44	5.70331	499.857
204.78	494.434	5.70324	499.862
204.79	494.429	5.70318	499.868
204.8	494.423	5.70311	499.874
204.81	494.417	5.70305	499.879
204.82	494.412	5.70299	499.885
204.83	494.406	5.70292	499.891
204.84	494.401	5.70286	499.897
204.85	494.395	5.7028	499.902
204.86	494.389	5.70273	499.908
204.87	494.384	5.70267	499.914
204.88	494.378	5.7026	499.919
204.89	494.372	5.70254	499.925
204.9	494.367	5.70248	499.931
204.91	494.361	5.70241	499.936
204.92	494.355	5.70235	499.942
204.93	494.35	5.70228	499.948
204.94	494.344	5.70222	499.954
204.95	494.339	5.70215	499.959
204.96	494.333	5.70209	499.965
204.97	494.327	5.70202	499.971
204.98	494.322	5.70196	499.976
204.99	494.316	5.70189	499.982
205	494.31	5.70183	499.988
205.01	494.305	5.70176	499.994
205.02	494.299	5.7017	499.999
205.03	494.293	5.70163	500.005
205.04	494.288	5.70157	500.011
205.05	494.282	5.7015	500.016
205.06	494.277	5.70144	500.022
205.07	494.271	5.70137	500.028
205.08	494.265	5.70131	500.033
205.09	494.26	5.70124	500.039
205.1	494.254	5.70118	500.045
205.11	494.248	5.70111	500.051
205.12	494.243	5.70105	500.056
205.13	494.237	5.70098	500.062
205.14	494.231	5.70091	500.068
205.15	494.226	5.70085	500.073
205.16	494.22	5.70078	500.079
205.17	494.215	5.70072	500.085
205.18	494.209	5.70065	500.09
205.19	494.203	5.70058	500.096
205.2	494.198	5.70052	500.102
205.21	494.192	5.70045	500.108
205.22	494.186	5.70039	500.113
205.23	494.181	5.70032	500.119
205.24	494.175	5.70025	500.125
205.25	494.169	5.70019	500.13
205.26	494.164	5.70012	500.136
205.27	494.158	5.70005	500.142
205.28	494.153	5.69999	500.147
205.29	494.147	5.69992	500.153
205.3	494.141	5.69985	500.159
205.31	494.136	5.69979	500.165
205.32	494.13	5.69972	500.17
205.33	494.124	5.69965	500.176
205.34	494.119	5.69959	500.182
205.35	494.113	5.69952	500.187
205.36	494.108	5.69945	500.193
205.37	494.102	5.69938	500.199
205.38	494.096	5.69932	500.204
205.39	494.091	5.69925	500.21
205.4	494.085	5.69918	500.216
205.41	494.079	5.69912	500.222
205.42	494.074	5.69905	500.227
205.43	494.068	5.69898	500.233
205.44	494.062	5.69891	500.239
205.45	494.057	5.69884	500.244
205.46	494.051	5.69878	500.25
205.47	494.046	5.69871	500.256
205.48	494.04	5.69864	500.261
205.49	494.034	5.69857	500.267
205.5	494.029	5.69851	500.273
205.51	494.023	5.69844	500.279
205.52	494.017	5.69837	500.284
205.53	494.012	5.6983	500.29
205.54	494.006	5.69823	500.296
205.55	494.001	5.69816	500.301
205.56	493.995	5.6981	500.307
205.57	493.989	5.69803	500.313
205.58	493.984	5.69796	500.318
205.59	493.978	5.69789	500.324
205.6	493.972	5.69782	500.33
205.61	493.967	5.69775	500.336
205.62	493.961	5.69768	500.341
205.63	493.955	5.69762	500.347
205.64	493.95	5.69755	500.353
205.65	493.944	5.69748	500.358
205.66	493.939	5.69741	500.364
205.67	493.933	5.69734	500.37
205.68	493.927	5.69727	500.375
205.69	493.922	5.6972	500.381
205.7	493.916	5.69713	500.387
205.71	493.91	5.69706	500.392
205.72	493.905	5.69699	500.398
205.73	493.899	5.69692	500.404
205.74	493.894	5.69685	500.41
205.75	493.888	5.69678	500.415
205.76	493.882	5.69671	500.421
205.77	493.877	5.69664	500.427
205.78	493.871	5.69657	500.432
205.79	493.865	5.6965	500.438
205.8	493.86	5.69643	500.444
205.81	493.854	5.69636	500.449
205.82	493.849	5.69629	500.455
205.83	493.843	5.69622	500.461
205.84	493.837	5.69615	500.467
205.85	493.832	5.69608	500.472
205.86	493.826	5.69601	500.478
205.87	493.82	5.69594	500.484
205.88	493.815	5.69587	500.489
205.89	493.809	5.6958	500.495
205.9	493.804	5.69573	500.501
205.91	493.798	5.69566	500.506
205.92	493.792	5.69559	500.512
205.93	493.787	5.69552	500.518
205.94	493.781	5.69545	500.523
205.95	493.775	5.69538	500.529
205.96	493.77	5.69531	500.535
205.97	493.764	5.69524	500.541
205.98	493.759	5.69517	500.546
205.99	493.753	5.69509	500.552
206	493.747	5.69502	500.558
206.01	493.742	5.69495	500.563
206.02	493.736	5.69488	500.569
206.03	493.73	5.69481	500.575
206.04	493.725	5.69474	500.58
206.05	493.719	5.69467	500.586
206.06	493.714	5.69459	500.592
206.07	493.708	5.69452	500.598
206.08	493.702	5.69445	500.603
206.09	493.697	5.69438	500.609
206.1	493.691	5.69431	500.615
206.11	493.685	5.69424	500.62
206.12	493.68	5.69416	500.626
206.13	493.674	5.69409	500.632
206.14	493.669	5.69402	500.637
206.15	493.663	5.69395	500.643
206.16	493.657	5.69388	500.649
206.17	493.652	5.6938	500.654
206.18	493.646	5.69373	500.66
206.19	493.64	5.69366	500.666
206.2	493.635	5.69359	500.672
206.21	493.629	5.69351	500.677
206.22	493.624	5.69344	500.683
206.23	493.618	5.69337	500.689
206.24	493.612	5.6933	500.694
206.25	493.607	5.69322	500.7
206.26	493.601	5.69315	500.706
206.27	493.596	5.69308	500.711
206.28	493.59	5.693	500.717
206.29	493.584	5.69293	500.723
206.3	493.579	5.69286	500.728
206.31	493.573	5.69278	500.734
206.32	493.567	5.69271	500.74
206.33	493.562	5.69264	500.746
206.34	493.556	5.69256	500.751
206.35	493.551	5.69249	500.757
206.36	493.545	5.69242	500.763
206.37	493.539	5.69234	500.768
206.38	493.534	5.69227	500.774
206.39	493.528	5.6922	500.78
206.4	493.522	5.69212	500.785
206.41	493.517	5.69205	500.791
206.42	493.511	5.69198	500.797
206.43	493.506	5.6919	500.802
206.44	493.5	5.69183	500.808
206.45	493.494	5.69175	500.814
206.46	493.489	5.69168	500.82
206.47	493.483	5.69161	500.825
206.48	493.478	5.69153	500.831
206.49	493.472	5.69146	500.837
206.5	493.466	5.69138	500.842
206.51	493.461	5.69131	500.848
206.52	493.455	5.69123	500.854
206.53	493.449	5.69116	500.859
206.54	493.444	5.69108	500.865
206.55	493.438	5.69101	500.871
206.56	493.433	5.69094	500.876
206.57	493.427	5.69086	500.882
206.58	493.421	5.69079	500.888
206.59	493.416	5.69071	500.894
206.6	493.41	5.69064	500.899
206.61	493.405	5.69056	500.905
206.62	493.399	5.69049	500.911
206.63	493.393	5.69041	500.916
206.64	493.388	5.69034	500.922
206.65	493.382	5.69026	500.928
206.66	493.376	5.69018	500.933
206.67	493.371	5.69011	500.939
206.68	493.365	5.69003	500.945
206.69	493.36	5.68996	500.95
206.7	493.354	5.68988	500.956
206.71	493.348	5.68981	500.962
206.72	493.343	5.68973	500.968
206.73	493.337	5.68966	500.973
206.74	493.332	5.68958	500.979
206.75	493.326	5.6895	500.985
206.76	493.32	5.68943	500.99
206.77	493.315	5.68935	500.996
206.78	493.309	5.68928	501.002
206.79	493.303	5.6892	501.007
206.8	493.298	5.68912	501.013
206.81	493.292	5.68905	501.019
206.82	493.287	5.68897	501.024
206.83	493.281	5.68889	501.03
206.84	493.275	5.68882	501.036
206.85	493.27	5.68874	501.041
206.86	493.264	5.68866	501.047
206.87	493.259	5.68859	501.053
206.88	493.253	5.68851	501.059
206.89	493.247	5.68843	501.064
206.9	493.242	5.68836	501.07
206.91	493.236	5.68828	501.076
206.92	493.231	5.6882	501.081
206.93	493.225	5.68813	501.087
206.94	493.219	5.68805	501.093
206.95	493.214	5.68797	501.098
206.96	493.208	5.68789	501.104
206.97	493.202	5.68782	501.11
206.98	493.197	5.68774	501.115
206.99	493.191	5.68766	501.121
207	493.186	5.68758	501.127
207.01	493.18	5.68751	501.132
207.02	493.174	5.68743	501.138
207.03	493.169	5.68735	501.144
207.04	493.163	5.68727	501.15
207.05	493.158	5.6872	501.155
207.06	493.152	5.68712	501.161
207.07	493.146	5.68704	501.167
207.08	493.141	5.68696	501.172
207.09	493.135	5.68688	501.178
207.1	493.13	5.68681	501.184
207.11	493.124	5.68673	501.189
207.12	493.118	5.68665	501.195
207.13	493.113	5.68657	501.201
207.14	493.107	5.68649	501.206
207.15	493.101	5.68641	501.212
207.16	493.096	5.68634	501.218
207.17	493.09	5.68626	501.223
207.18	493.085	5.68618	501.229
207.19	493.079	5.6861	501.235
207.2	493.073	5.68602	501.241
207.21	493.068	5.68594	501.246
207.22	493.062	5.68586	501.252
207.23	493.057	5.68579	501.258
207.24	493.051	5.68571	501.263
207.25	493.045	5.68563	501.269
207.26	493.04	5.68555	501.275
207.27	493.034	5.68547	501.28
207.28	493.029	5.68539	501.286
207.29	493.023	5.68531	501.292
207.3	493.017	5.68523	501.297
207.31	493.012	5.68515	501.303
207.32	493.006	5.68507	501.309
207.33	493.001	5.68499	501.314
207.34	492.995	5.68491	501.32
207.35	492.989	5.68483	501.326
207.36	492.984	5.68475	501.331
207.37	492.978	5.68467	501.337
207.38	492.973	5.68459	501.343
207.39	492.967	5.68451	501.349
207.4	492.961	5.68443	501.354
207.41	492.956	5.68435	501.36
207.42	492.95	5.68427	501.366
207.43	492.945	5.68419	501.371
207.44	492.939	5.68411	501.377
207.45	492.933	5.68403	501.383
207.46	492.928	5.68395	501.388
207.47	492.922	5.68387	501.394
207.48	492.917	5.68379	501.4
207.49	492.911	5.68371	501.405
207.5	492.905	5.68363	501.411
207.51	492.9	5.68355	501.417
207.52	492.894	5.68347	501.422
207.53	492.888	5.68339	501.428
207.54	492.883	5.68331	501.434
207.55	492.877	5.68323	501.439
207.56	492.872	5.68315	501.445
207.57	492.866	5.68306	501.451
207.58	492.86	5.68298	501.457
207.59	492.855	5.6829	501.462
207.6	492.849	5.68282	501.468
207.61	492.844	5.68274	501.474
207.62	492.838	5.68266	501.479
207.63	492.832	5.68258	501.485
207.64	492.827	5.68249	501.491
207.65	492.821	5.68241	501.496
207.66	492.816	5.68233	501.502
207.67	492.81	5.68225	501.508
207.68	492.804	5.68217	501.513
207.69	492.799	5.68209	501.519
207.7	492.793	5.682	501.525
207.71	492.788	5.68192	501.53
207.72	492.782	5.68184	501.536
207.73	492.776	5.68176	501.542
207.74	492.771	5.68168	501.547
