t	S	I	R
384.36	202.864	2.8518e-06	797.136
384.37	202.864	2.85011e-06	797.136
384.38	202.864	2.84841e-06	797.136
384.39	202.864	2.84672e-06	797.136
384.4	202.864	2.84503e-06	797.136
384.41	202.864	2.84334e-06	797.136
384.42	202.864	2.84165e-06	797.136
384.43	202.864	2.83996e-06	797.136
384.44	202.864	2.83828e-06	797.136
384.45	202.864	2.83659e-06	797.136
384.46	202.864	2.83491e-06	797.136
384.47	202.864	2.83322e-06	797.136
384.48	202.864	2.83154e-06	797.136
384.49	202.864	2.82986e-06	797.136
384.5	202.864	2.82818e-06	797.136
384.51	202.864	2.8265e-06	797.136
384.52	202.864	2.82482e-06	797.136
384.53	202.864	2.82314e-06	797.136
384.54	202.864	2.82146e-06	797.136
384.55	202.864	2.81979e-06	797.136
384.56	202.864	2.81811e-06	797.136
384.57	202.864	2.81644e-06	797.136
384.58	202.864	2.81476e-06	797.136
384.59	202.864	2.81309e-06	797.136
384.6	202.864	2.81142e-06	797.136
384.61	202.864	2.80975e-06	797.136
384.62	202.864	2.80808e-06	797.136
384.63	202.864	2.80641e-06	797.136
384.64	202.864	2.80475e-06	797.136
384.65	202.864	2.80308e-06	797.136
384.66	202.864	2.80141e-06	797.136
384.67	202.864	2.79975e-06	797.136
384.68	202.864	2.79809e-06	797.136
384.69	202.864	2.79642e-06	797.136
384.7	202.864	2.79476e-06	797.136
384.71	202.864	2.7931e-06	797.136
384.72	202.864	2.79144e-06	797.136
384.73	202.864	2.78979e-06	797.136
384.74	202.864	2.78813e-06	797.136
384.75	202.864	2.78647e-06	797.136
384.76	202.864	2.78482e-06	797.136
384.77	202.864	2.78316e-06	797.136
384.78	202.864	2.78151e-06	797.136
384.79	202.864	2.77986e-06	797.136
384.8	202.864	2.77821e-06	797.136
384.81	202.864	2.77656e-06	797.136
384.82	202.864	2.77491e-06	797.136
384.83	202.864	2.77326e-06	797.136
384.84	202.864	2.77161e-06	797.136
384.85	202.864	2.76996e-06	797.136
384.86	202.864	2.76832e-06	797.136
384.87	202.864	2.76667e-06	797.136
384.88	202.864	2.76503e-06	797.136
384.89	202.864	2.76339e-06	797.136
384.9	202.864	2.76175e-06	797.136
384.91	202.864	2.76011e-06	797.136
384.92	202.864	2.75847e-06	797.136
384.93	202.864	2.75683e-06	797.136
384.94	202.864	2.75519e-06	797.136
384.95	202.864	2.75355e-06	797.136
384.96	202.864	2.75192e-06	797.136
384.97	202.864	2.75028e-06	797.136
384.98	202.864	2.74865e-06	797.136
384.99	202.864	2.74702e-06	797.136
385	202.864	2.74538e-06	797.136
385.01	202.864	2.74375e-06	797.136
385.02	202.864	2.74212e-06	797.136
385.03	202.864	2.74049e-06	797.136
385.04	202.864	2.73887e-06	797.136
385.05	202.864	2.73724e-06	797.136
385.06	202.864	2.73561e-06	797.136
385.07	202.864	2.73399e-06	797.136
385.08	202.864	2.73236e-06	797.136
385.09	202.864	2.73074e-06	797.136
385.1	202.864	2.72912e-06	797.136
385.11	202.864	2.7275e-06	797.136
385.12	202.864	2.72588e-06	797.136
385.13	202.864	2.72426e-06	797.136
385.14	202.864	2.72264e-06	797.136
385.15	202.864	2.72102e-06	797.136
385.16	202.864	2.71941e-06	797.136
385.17	202.864	2.71779e-06	797.136
385.18	202.864	2.71618e-06	797.136
385.19	202.864	2.71456e-06	797.136
385.2	202.864	2.71295e-06	797.136
385.21	202.864	2.71134e-06	797.136
385.22	202.864	2.70973e-06	797.136
385.23	202.864	2.70812e-06	797.136
385.24	202.864	2.70651e-06	797.136
385.25	202.864	2.7049e-06	797.136
385.26	202.864	2.7033e-06	797.136
385.27	202.864	2.70169e-06	797.136
385.28	202.864	2.70008e-06	797.136
385.29	202.864	2.69848e-06	797.136
385.3	202.864	2.69688e-06	797.136
385.31	202.864	2.69528e-06	797.136
385.32	202.864	2.69367e-06	797.136
385.33	202.864	2.69207e-06	797.136
385.34	202.864	2.69048e-06	797.136
385.35	202.864	2.68888e-06	797.136
385.36	202.864	2.68728e-06	797.136
385.37	202.864	2.68568e-06	797.136
385.38	202.864	2.68409e-06	797.136
385.39	202.864	2.68249e-06	797.136
385.4	202.864	2.6809e-06	797.136
385.41	202.864	2.67931e-06	797.136
385.42	202.864	2.67772e-06	797.136
385.43	202.864	2.67613e-06	797.136
385.44	202.864	2.67454e-06	797.136
385.45	202.864	2.67295e-06	797.136
385.46	202.864	2.67136e-06	797.136
385.47	202.864	2.66977e-06	797.136
385.48	202.864	2.66819e-06	797.136
385.49	202.864	2.6666e-06	797.136
385.5	202.864	2.66502e-06	797.136
385.51	202.864	2.66343e-06	797.136
385.52	202.864	2.66185e-06	797.136
385.53	202.864	2.66027e-06	797.136
385.54	202.864	2.65869e-06	797.136
385.55	202.864	2.65711e-06	797.136
385.56	202.864	2.65553e-06	797.136
385.57	202.864	2.65396e-06	797.136
385.58	202.864	2.65238e-06	797.136
385.59	202.864	2.6508e-06	797.136
385.6	202.864	2.64923e-06	797.136
385.61	202.864	2.64765e-06	797.136
385.62	202.864	2.64608e-06	797.136
385.63	202.864	2.64451e-06	797.136
385.64	202.864	2.64294e-06	797.136
385.65	202.864	2.64137e-06	797.136
385.66	202.864	2.6398e-06	797.136
385.67	202.864	2.63823e-06	797.136
385.68	202.864	2.63666e-06	797.136
385.69	202.864	2.6351e-06	797.136
385.7	202.864	2.63353e-06	797.136
385.71	202.864	2.63197e-06	797.136
385.72	202.864	2.6304e-06	797.136
385.73	202.864	2.62884e-06	797.136
385.74	202.864	2.62728e-06	797.136
385.75	202.864	2.62572e-06	797.136
385.76	202.864	2.62416e-06	797.136
385.77	202.864	2.6226e-06	797.136
385.78	202.864	2.62104e-06	797.136
385.79	202.864	2.61949e-06	797.136
385.8	202.864	2.61793e-06	797.136
385.81	202.864	2.61638e-06	797.136
385.82	202.864	2.61482e-06	797.136
385.83	202.864	2.61327e-06	797.136
385.84	202.864	2.61172e-06	797.136
385.85	202.864	2.61016e-06	797.136
385.86	202.864	2.60861e-06	797.136
385.87	202.864	2.60706e-06	797.136
385.88	202.864	2.60552e-06	797.136
385.89	202.864	2.60397e-06	797.136
385.9	202.864	2.60242e-06	797.136
385.91	202.864	2.60087e-06	797.136
385.92	202.864	2.59933e-06	797.136
385.93	202.864	2.59779e-06	797.136
385.94	202.864	2.59624e-06	797.136
385.95	202.864	2.5947e-06	797.136
385.96	202.864	2.59316e-06	797.136
385.97	202.864	2.59162e-06	797.136
385.98	202.864	2.59008e-06	797.136
385.99	202.864	2.58854e-06	797.136
386	202.864	2.587e-06	797.136
386.01	202.864	2.58547e-06	797.136
386.02	202.864	2.58393e-06	797.136
386.03	202.864	2.58239e-06	797.136
386.04	202.864	2.58086e-06	797.136
386.05	202.864	2.57933e-06	797.136
386.06	202.864	2.5778e-06	797.136
386.07	202.864	2.57626e-06	797.136
386.08	202.864	2.57473e-06	797.136
386.09	202.864	2.5732e-06	797.136
386.1	202.864	2.57168e-06	797.136
386.11	202.864	2.57015e-06	797.136
386.12	202.864	2.56862e-06	797.136
386.13	202.864	2.5671e-06	797.136
386.14	202.864	2.56557e-06	797.136
386.15	202.864	2.56405e-06	797.136
386.16	202.864	2.56252e-06	797.136
386.17	202.864	2.561e-06	797.136
386.18	202.864	2.55948e-06	797.136
386.19	202.864	2.55796e-06	797.136
386.2	202.864	2.55644e-06	797.136
386.21	202.864	2.55492e-06	797.136
386.22	202.864	2.5534e-06	797.136
386.23	202.864	2.55189e-06	797.136
386.24	202.864	2.55037e-06	797.136
386.25	202.864	2.54886e-06	797.136
386.26	202.864	2.54734e-06	797.136
386.27	202.864	2.54583e-06	797.136
386.28	202.864	2.54432e-06	797.136
386.29	202.864	2.5428e-06	797.136
386.3	202.864	2.54129e-06	797.136
386.31	202.864	2.53978e-06	797.136
386.32	202.864	2.53828e-06	797.136
386.33	202.864	2.53677e-06	797.136
386.34	202.864	2.53526e-06	797.136
386.35	202.864	2.53376e-06	797.136
386.36	202.864	2.53225e-06	797.136
386.37	202.864	2.53075e-06	797.136
386.38	202.864	2.52924e-06	797.136
386.39	202.864	2.52774e-06	797.136
386.4	202.864	2.52624e-06	797.136
386.41	202.864	2.52474e-06	797.136
386.42	202.864	2.52324e-06	797.136
386.43	202.864	2.52174e-06	797.136
386.44	202.864	2.52024e-06	797.136
386.45	202.864	2.51874e-06	797.136
386.46	202.864	2.51725e-06	797.136
386.47	202.864	2.51575e-06	797.136
386.48	202.864	2.51426e-06	797.136
386.49	202.864	2.51276e-06	797.136
386.5	202.864	2.51127e-06	797.136
386.51	202.864	2.50978e-06	797.136
386.52	202.864	2.50829e-06	797.136
386.53	202.864	2.5068e-06	797.136
386.54	202.864	2.50531e-06	797.136
386.55	202.864	2.50382e-06	797.136
386.56	202.864	2.50233e-06	797.136
386.57	202.864	2.50085e-06	797.136
386.58	202.864	2.49936e-06	797.136
386.59	202.864	2.49788e-06	797.136
386.6	202.864	2.49639e-06	797.136
386.61	202.864	2.49491e-06	797.136
386.62	202.864	2.49343e-06	797.136
386.63	202.864	2.49195e-06	797.136
386.64	202.864	2.49047e-06	797.136
386.65	202.864	2.48899e-06	797.136
386.66	202.864	2.48751e-06	797.136
386.67	202.864	2.48603e-06	797.136
386.68	202.864	2.48455e-06	797.136
386.69	202.864	2.48308e-06	797.136
386.7	202.864	2.4816e-06	797.136
386.71	202.864	2.48013e-06	797.136
386.72	202.864	2.47866e-06	797.136
386.73	202.864	2.47718e-06	797.136
386.74	202.864	2.47571e-06	797.136
386.75	202.864	2.47424e-06	797.136
386.76	202.864	2.47277e-06	797.136
386.77	202.864	2.4713e-06	797.136
386.78	202.864	2.46983e-06	797.136
386.79	202.864	2.46837e-06	797.136
386.8	202.864	2.4669e-06	797.136
386.81	202.864	2.46544e-06	797.136
386.82	202.864	2.46397e-06	797.136
386.83	202.864	2.46251e-06	797.136
386.84	202.864	2.46104e-06	797.136
386.85	202.864	2.45958e-06	797.136
386.86	202.864	2.45812e-06	797.136
386.87	202.864	2.45666e-06	797.136
386.88	202.864	2.4552e-06	797.136
386.89	202.864	2.45374e-06	797.136
386.9	202.864	2.45229e-06	797.136
386.91	202.864	2.45083e-06	797.136
386.92	202.864	2.44937e-06	797.136
386.93	202.864	2.44792e-06	797.136
386.94	202.864	2.44646e-06	797.136
386.95	202.864	2.44501e-06	797.136
386.96	202.864	2.44356e-06	797.136
386.97	202.864	2.44211e-06	797.136
386.98	202.864	2.44066e-06	797.136
386.99	202.864	2.43921e-06	797.136
387	202.864	2.43776e-06	797.136
387.01	202.864	2.43631e-06	797.136
387.02	202.864	2.43486e-06	797.136
387.03	202.864	2.43342e-06	797.136
387.04	202.864	2.43197e-06	797.136
387.05	202.864	2.43053e-06	797.136
387.06	202.864	2.42908e-06	797.136
387.07	202.864	2.42764e-06	797.136
387.08	202.864	2.4262e-06	797.136
387.09	202.864	2.42476e-06	797.136
387.1	202.864	2.42332e-06	797.136
387.11	202.864	2.42188e-06	797.136
387.12	202.864	2.42044e-06	797.136
387.13	202.864	2.419e-06	797.136
387.14	202.864	2.41756e-06	797.136
387.15	202.864	2.41613e-06	797.136
387.16	202.864	2.41469e-06	797.136
387.17	202.864	2.41326e-06	797.136
387.18	202.864	2.41182e-06	797.136
387.19	202.864	2.41039e-06	797.136
387.2	202.864	2.40896e-06	797.136
387.21	202.864	2.40753e-06	797.136
387.22	202.864	2.4061e-06	797.136
387.23	202.864	2.40467e-06	797.136
387.24	202.864	2.40324e-06	797.136
387.25	202.864	2.40181e-06	797.136
387.26	202.864	2.40038e-06	797.136
387.27	202.864	2.39896e-06	797.136
387.28	202.864	2.39753e-06	797.136
387.29	202.864	2.39611e-06	797.136
387.3	202.864	2.39469e-06	797.136
387.31	202.864	2.39326e-06	797.136
387.32	202.864	2.39184e-06	797.136
387.33	202.864	2.39042e-06	797.136
387.34	202.864	2.389e-06	797.136
387.35	202.864	2.38758e-06	797.136
387.36	202.864	2.38616e-06	797.136
387.37	202.864	2.38475e-06	797.136
387.38	202.864	2.38333e-06	797.136
387.39	202.864	2.38191e-06	797.136
387.4	202.864	2.3805e-06	797.136
387.41	202.864	2.37908e-06	797.136
387.42	202.864	2.37767e-06	797.136
387.43	202.864	2.37626e-06	797.136
387.44	202.864	2.37485e-06	797.136
387.45	202.864	2.37344e-06	797.136
387.46	202.864	2.37203e-06	797.136
387.47	202.864	2.37062e-06	797.136
387.48	202.864	2.36921e-06	797.136
387.49	202.864	2.3678e-06	797.136
387.5	202.864	2.3664e-06	797.136
387.51	202.864	2.36499e-06	797.136
387.52	202.864	2.36359e-06	797.136
387.53	202.864	2.36218e-06	797.136
387.54	202.864	2.36078e-06	797.136
387.55	202.864	2.35938e-06	797.136
387.56	202.864	2.35797e-06	797.136
387.57	202.864	2.35657e-06	797.136
387.58	202.864	2.35517e-06	797.136
387.59	202.864	2.35377e-06	797.136
387.6	202.864	2.35238e-06	797.136
387.61	202.864	2.35098e-06	797.136
387.62	202.864	2.34958e-06	797.136
387.63	202.864	2.34819e-06	797.136
387.64	202.864	2.34679e-06	797.136
387.65	202.864	2.3454e-06	797.136
387.66	202.864	2.344e-06	797.136
387.67	202.864	2.34261e-06	797.136
387.68	202.864	2.34122e-06	797.136
387.69	202.864	2.33983e-06	797.136
387.7	202.864	2.33844e-06	797.136
387.71	202.864	2.33705e-06	797.136
387.72	202.864	2.33566e-06	797.136
387.73	202.864	2.33427e-06	797.136
387.74	202.864	2.33289e-06	797.136
387.75	202.864	2.3315e-06	797.136
387.76	202.864	2.33012e-06	797.136
387.77	202.864	2.32873e-06	797.136
387.78	202.864	2.32735e-06	797.136
387.79	202.864	2.32597e-06	797.136
387.8	202.864	2.32459e-06	797.136
387.81	202.864	2.3232e-06	797.136
387.82	202.864	2.32182e-06	797.136
387.83	202.864	2.32045e-06	797.136
387.84	202.864	2.31907e-06	797.136
387.85	202.864	2.31769e-06	797.136
387.86	202.864	2.31631e-06	797.136
387.87	202.864	2.31494e-06	797.136
387.88	202.864	2.31356e-06	797.136
387.89	202.864	2.31219e-06	797.136
387.9	202.864	2.31081e-06	797.136
387.91	202.864	2.30944e-06	797.136
387.92	202.864	2.30807e-06	797.136
387.93	202.864	2.3067e-06	797.136
387.94	202.864	2.30533e-06	797.136
387.95	202.864	2.30396e-06	797.136
387.96	202.864	2.30259e-06	797.136
387.97	202.864	2.30122e-06	797.136
387.98	202.864	2.29985e-06	797.136
387.99	202.864	2.29849e-06	797.136
388	202.864	2.29712e-06	797.136
388.01	202.864	2.29576e-06	797.136
388.02	202.864	2.29439e-06	797.136
388.03	202.864	2.29303e-06	797.136
388.04	202.864	2.29167e-06	797.136
388.05	202.864	2.29031e-06	797.136
388.06	202.864	2.28895e-06	797.136
388.07	202.864	2.28759e-06	797.136
388.08	202.864	2.28623e-06	797.136
388.09	202.864	2.28487e-06	797.136
388.1	202.864	2.28351e-06	797.136
388.11	202.864	2.28216e-06	797.136
388.12	202.864	2.2808e-06	797.136
388.13	202.864	2.27945e-06	797.136
388.14	202.864	2.27809e-06	797.136
388.15	202.864	2.27674e-06	797.136
388.16	202.864	2.27539e-06	797.136
388.17	202.864	2.27404e-06	797.136
388.18	202.864	2.27268e-06	797.136
388.19	202.864	2.27133e-06	797.136
388.2	202.864	2.26998e-06	797.136
388.21	202.864	2.26864e-06	797.136
388.22	202.864	2.26729e-06	797.136
388.23	202.864	2.26594e-06	797.136
388.24	202.864	2.2646e-06	797.136
388.25	202.864	2.26325e-06	797.136
388.26	202.864	2.26191e-06	797.136
388.27	202.864	2.26056e-06	797.136
388.28	202.864	2.25922e-06	797.136
388.29	202.864	2.25788e-06	797.136
388.3	202.864	2.25654e-06	797.136
388.31	202.864	2.2552e-06	797.136
388.32	202.864	2.25386e-06	797.136
388.33	202.864	2.25252e-06	797.136
388.34	202.864	2.25118e-06	797.136
388.35	202.864	2.24984e-06	797.136
388.36	202.864	2.24851e-06	797.136
388.37	202.864	2.24717e-06	797.136
388.38	202.864	2.24583e-06	797.136
388.39	202.864	2.2445e-06	797.136
388.4	202.864	2.24317e-06	797.136
388.41	202.864	2.24183e-06	797.136
388.42	202.864	2.2405e-06	797.136
388.43	202.864	2.23917e-06	797.136
388.44	202.864	2.23784e-06	797.136
388.45	202.864	2.23651e-06	797.136
388.46	202.864	2.23518e-06	797.136
388.47	202.864	2.23386e-06	797.136
388.48	202.864	2.23253e-06	797.136
388.49	202.864	2.2312e-06	797.136
388.5	202.864	2.22988e-06	797.136
388.51	202.864	2.22855e-06	797.136
388.52	202.864	2.22723e-06	797.136
388.53	202.864	2.22591e-06	797.136
388.54	202.864	2.22458e-06	797.136
388.55	202.864	2.22326e-06	797.136
388.56	202.864	2.22194e-06	797.136
388.57	202.864	2.22062e-06	797.136
388.58	202.864	2.2193e-06	797.136
388.59	202.864	2.21798e-06	797.136
388.6	202.864	2.21667e-06	797.136
388.61	202.864	2.21535e-06	797.136
388.62	202.864	2.21403e-06	797.136
388.63	202.864	2.21272e-06	797.136
388.64	202.864	2.2114e-06	797.136
388.65	202.864	2.21009e-06	797.136
388.66	202.864	2.20878e-06	797.136
388.67	202.864	2.20747e-06	797.136
388.68	202.864	2.20615e-06	797.136
388.69	202.864	2.20484e-06	797.136
388.7	202.864	2.20353e-06	797.136
388.71	202.864	2.20223e-06	797.136
388.72	202.864	2.20092e-06	797.136
388.73	202.864	2.19961e-06	797.136
388.74	202.864	2.1983e-06	797.136
388.75	202.864	2.197e-06	797.136
388.76	202.864	2.19569e-06	797.136
388.77	202.864	2.19439e-06	797.136
388.78	202.864	2.19308e-06	797.136
388.79	202.864	2.19178e-06	797.136
388.8	202.864	2.19048e-06	797.136
388.81	202.864	2.18918e-06	797.136
388.82	202.864	2.18788e-06	797.136
388.83	202.864	2.18658e-06	797.136
388.84	202.864	2.18528e-06	797.136
388.85	202.864	2.18398e-06	797.136
388.86	202.864	2.18268e-06	797.136
388.87	202.864	2.18139e-06	797.136
388.88	202.864	2.18009e-06	797.136
388.89	202.864	2.1788e-06	797.136
388.9	202.864	2.1775e-06	797.136
388.91	202.864	2.17621e-06	797.136
388.92	202.864	2.17492e-06	797.136
388.93	202.864	2.17362e-06	797.136
388.94	202.864	2.17233e-06	797.136
388.95	202.864	2.17104e-06	797.136
388.96	202.864	2.16975e-06	797.136
388.97	202.864	2.16846e-06	797.136
388.98	202.864	2.16718e-06	797.136
388.99	202.864	2.16589e-06	797.136
389	202.864	2.1646e-06	797.136
389.01	202.864	2.16332e-06	797.136
389.02	202.864	2.16203e-06	797.136
389.03	202.864	2.16075e-06	797.136
389.04	202.864	2.15946e-06	797.136
389.05	202.864	2.15818e-06	797.136
389.06	202.864	2.1569e-06	797.136
389.07	202.864	2.15562e-06	797.136
389.08	202.864	2.15434e-06	797.136
389.09	202.864	2.15306e-06	797.136
389.1	202.864	2.15178e-06	797.136
389.11	202.864	2.1505e-06	797.136
389.12	202.864	2.14922e-06	797.136
389.13	202.864	2.14794e-06	797.136
389.14	202.864	2.14667e-06	797.136
389.15	202.864	2.14539e-06	797.136
389.16	202.864	2.14412e-06	797.136
389.17	202.864	2.14285e-06	797.136
389.18	202.864	2.14157e-06	797.136
389.19	202.864	2.1403e-06	797.136
389.2	202.864	2.13903e-06	797.136
389.21	202.864	2.13776e-06	797.136
389.22	202.864	2.13649e-06	797.136
389.23	202.864	2.13522e-06	797.136
389.24	202.864	2.13395e-06	797.136
389.25	202.864	2.13268e-06	797.136
389.26	202.864	2.13142e-06	797.136
389.27	202.864	2.13015e-06	797.136
389.28	202.864	2.12888e-06	797.136
389.29	202.864	2.12762e-06	797.136
389.3	202.864	2.12636e-06	797.136
389.31	202.864	2.12509e-06	797.136
389.32	202.864	2.12383e-06	797.136
389.33	202.864	2.12257e-06	797.136
389.34	202.864	2.12131e-06	797.136
389.35	202.864	2.12005e-06	797.136
389.36	202.864	2.11879e-06	797.136
389.37	202.864	2.11753e-06	797.136
389.38	202.864	2.11627e-06	797.136
389.39	202.864	2.11501e-06	797.136
389.4	202.864	2.11376e-06	797.136
389.41	202.864	2.1125e-06	797.136
389.42	202.864	2.11125e-06	797.136
389.43	202.864	2.10999e-06	797.136
389.44	202.864	2.10874e-06	797.136
389.45	202.864	2.10749e-06	797.136
389.46	202.864	2.10624e-06	797.136
389.47	202.864	2.10498e-06	797.136
389.48	202.864	2.10373e-06	797.136
389.49	202.864	2.10248e-06	797.136
389.5	202.864	2.10124e-06	797.136
389.51	202.864	2.09999e-06	797.136
389.52	202.864	2.09874e-06	797.136
389.53	202.864	2.09749e-06	797.136
389.54	202.864	2.09625e-06	797.136
389.55	202.864	2.095e-06	797.136
389.56	202.864	2.09376e-06	797.136
389.57	202.864	2.09251e-06	797.136
389.58	202.864	2.09127e-06	797.136
389.59	202.864	2.09003e-06	797.136
389.6	202.864	2.08879e-06	797.136
389.61	202.864	2.08755e-06	797.136
389.62	202.864	2.08631e-06	797.136
389.63	202.864	2.08507e-06	797.136
389.64	202.864	2.08383e-06	797.136
389.65	202.864	2.08259e-06	797.136
389.66	202.864	2.08135e-06	797.136
389.67	202.864	2.08012e-06	797.136
389.68	202.864	2.07888e-06	797.136
389.69	202.864	2.07765e-06	797.136
389.7	202.864	2.07641e-06	797.136
389.71	202.864	2.07518e-06	797.136
389.72	202.864	2.07395e-06	797.136
389.73	202.864	2.07271e-06	797.136
389.74	202.864	2.07148e-06	797.136
389.75	202.864	2.07025e-06	797.136
389.76	202.864	2.06902e-06	797.136
389.77	202.864	2.06779e-06	797.136
389.78	202.864	2.06656e-06	797.136
389.79	202.864	2.06534e-06	797.136
389.8	202.864	2.06411e-06	797.136
389.81	202.864	2.06288e-06	797.136
389.82	202.864	2.06166e-06	797.136
389.83	202.864	2.06043e-06	797.136
389.84	202.864	2.05921e-06	797.136
389.85	202.864	2.05799e-06	797.136
389.86	202.864	2.05676e-06	797.136
389.87	202.864	2.05554e-06	797.136
389.88	202.864	2.05432e-06	797.136
389.89	202.864	2.0531e-06	797.136
389.9	202.864	2.05188e-06	797.136
389.91	202.864	2.05066e-06	797.136
389.92	202.864	2.04944e-06	797.136
389.93	202.864	2.04823e-06	797.136
389.94	202.864	2.04701e-06	797.136
389.95	202.864	2.04579e-06	797.136
389.96	202.864	2.04458e-06	797.136
389.97	202.864	2.04336e-06	797.136
389.98	202.864	2.04215e-06	797.136
389.99	202.864	2.04094e-06	797.136
390	202.864	2.03972e-06	797.136
390.01	202.864	2.03851e-06	797.136
390.02	202.864	2.0373e-06	797.136
390.03	202.864	2.03609e-06	797.136
390.04	202.864	2.03488e-06	797.136
390.05	202.864	2.03367e-06	797.136
390.06	202.864	2.03247e-06	797.136
390.07	202.864	2.03126e-06	797.136
390.08	202.864	2.03005e-06	797.136
390.09	202.864	2.02885e-06	797.136
390.1	202.864	2.02764e-06	797.136
390.11	202.864	2.02644e-06	797.136
390.12	202.864	2.02523e-06	797.136
390.13	202.864	2.02403e-06	797.136
390.14	202.864	2.02283e-06	797.136
390.15	202.864	2.02163e-06	797.136
390.16	202.864	2.02042e-06	797.136
390.17	202.864	2.01922e-06	797.136
390.18	202.864	2.01802e-06	797.136
390.19	202.864	2.01683e-06	797.136
390.2	202.864	2.01563e-06	797.136
390.21	202.864	2.01443e-06	797.136
390.22	202.864	2.01323e-06	797.136
390.23	202.864	2.01204e-06	797.136
390.24	202.864	2.01084e-06	797.136
390.25	202.864	2.00965e-06	797.136
390.26	202.864	2.00845e-06	797.136
390.27	202.864	2.00726e-06	797.136
390.28	202.864	2.00607e-06	797.136
390.29	202.864	2.00488e-06	797.136
390.3	202.864	2.00369e-06	797.136
390.31	202.864	2.0025e-06	797.136
390.32	202.864	2.00131e-06	797.136
390.33	202.864	2.00012e-06	797.136
390.34	202.864	1.99893e-06	797.136
390.35	202.864	1.99774e-06	797.136
390.36	202.864	1.99656e-06	797.136
390.37	202.864	1.99537e-06	797.136
390.38	202.864	1.99418e-06	797.136
390.39	202.864	1.993e-06	797.136
390.4	202.864	1.99182e-06	797.136
390.41	202.864	1.99063e-06	797.136
390.42	202.864	1.98945e-06	797.136
390.43	202.864	1.98827e-06	797.136
390.44	202.864	1.98709e-06	797.136
390.45	202.864	1.98591e-06	797.136
390.46	202.864	1.98473e-06	797.136
390.47	202.864	1.98355e-06	797.136
390.48	202.864	1.98237e-06	797.136
390.49	202.864	1.98119e-06	797.136
390.5	202.864	1.98001e-06	797.136
390.51	202.864	1.97884e-06	797.136
390.52	202.864	1.97766e-06	797.136
390.53	202.864	1.97649e-06	797.136
390.54	202.864	1.97531e-06	797.136
390.55	202.864	1.97414e-06	797.136
390.56	202.864	1.97297e-06	797.136
390.57	202.864	1.9718e-06	797.136
390.58	202.864	1.97062e-06	797.136
390.59	202.864	1.96945e-06	797.136
390.6	202.864	1.96828e-06	797.136
390.61	202.864	1.96712e-06	797.136
390.62	202.864	1.96595e-06	797.136
390.63	202.864	1.96478e-06	797.136
390.64	202.864	1.96361e-06	797.136
390.65	202.864	1.96245e-06	797.136
390.66	202.864	1.96128e-06	797.136
390.67	202.864	1.96011e-06	797.136
390.68	202.864	1.95895e-06	797.136
390.69	202.864	1.95779e-06	797.136
390.7	202.864	1.95662e-06	797.136
390.71	202.864	1.95546e-06	797.136
390.72	202.864	1.9543e-06	797.136
390.73	202.864	1.95314e-06	797.136
390.74	202.864	1.95198e-06	797.136
390.75	202.864	1.95082e-06	797.136
390.76	202.864	1.94966e-06	797.136
390.77	202.864	1.9485e-06	797.136
390.78	202.864	1.94734e-06	797.136
390.79	202.864	1.94619e-06	797.136
390.8	202.864	1.94503e-06	797.136
390.81	202.864	1.94388e-06	797.136
390.82	202.864	1.94272e-06	797.136
390.83	202.864	1.94157e-06	797.136
390.84	202.864	1.94041e-06	797.136
390.85	202.864	1.93926e-06	797.136
390.86	202.864	1.93811e-06	797.136
390.87	202.864	1.93696e-06	797.136
390.88	202.864	1.93581e-06	797.136
390.89	202.864	1.93466e-06	797.136
390.9	202.864	1.93351e-06	797.136
390.91	202.864	1.93236e-06	797.136
390.92	202.864	1.93121e-06	797.136
390.93	202.864	1.93006e-06	797.136
390.94	202.864	1.92892e-06	797.136
390.95	202.864	1.92777e-06	797.136
390.96	202.864	1.92663e-06	797.136
390.97	202.864	1.92548e-06	797.136
390.98	202.864	1.92434e-06	797.136
390.99	202.864	1.9232e-06	797.136
391	202.864	1.92205e-06	797.136
391.01	202.864	1.92091e-06	797.136
391.02	202.864	1.91977e-06	797.136
391.03	202.864	1.91863e-06	797.136
391.04	202.864	1.91749e-06	797.136
391.05	202.864	1.91635e-06	797.136
391.06	202.864	1.91521e-06	797.136
391.07	202.864	1.91407e-06	797.136
391.08	202.864	1.91294e-06	797.136
391.09	202.864	1.9118e-06	797.136
391.1	202.864	1.91067e-06	797.136
391.11	202.864	1.90953e-06	797.136
391.12	202.864	1.9084e-06	797.136
391.13	202.864	1.90726e-06	797.136
391.14	202.864	1.90613e-06	797.136
391.15	202.864	1.905e-06	797.136
391.16	202.864	1.90387e-06	797.136
391.17	202.864	1.90273e-06	797.136
391.18	202.864	1.9016e-06	797.136
391.19	202.864	1.90047e-06	797.136
391.2	202.864	1.89935e-06	797.136
391.21	202.864	1.89822e-06	797.136
391.22	202.864	1.89709e-06	797.136
391.23	202.864	1.89596e-06	797.136
391.24	202.864	1.89484e-06	797.136
391.25	202.864	1.89371e-06	797.136
391.26	202.864	1.89259e-06	797.136
391.27	202.864	1.89146e-06	797.136
391.28	202.864	1.89034e-06	797.136
391.29	202.864	1.88922e-06	797.136
391.3	202.864	1.88809e-06	797.136
391.31	202.864	1.88697e-06	797.136
391.32	202.864	1.88585e-06	797.136
391.33	202.864	1.88473e-06	797.136
391.34	202.864	1.88361e-06	797.136
391.35	202.864	1.88249e-06	797.136
